MemberID,COUNT_TEMP,SEX,AGE,MARITAL_STATUS,CITY,DISTRICT,EDUCATION,ANNU_INCOME,PRIVATE_VEHICLE,COMMUTE,CHILDREN,DATE,MCC_CAT,AMOUNT,CARD_TYPE,PAYBY,MOBILE_PAYMENT,QUANTITY,AD_EXPO,AD_CLICK,AD_TIME
509,18,男,40,1,澎湖縣,西嶼鄉,其他,548889,1,1,2,1/5/2017,美妝保健,833, ,貨到付款, ,1,1,0, 
347,71,女,41,1,台南市,永康區,大學,850000,1,1,1,1/5/2017,服飾用品,1055,玉璽卡,信用卡,0,1,1,0, 
962,82,女,35,0,基隆市,安樂區,其他,560732,1,1, ,1/5/2017,服飾用品,1711,汽車卡,信用卡,0,1,1,0, 
138,120,男,44,1,花蓮縣,吉安鄉,高中(職),554667,0,1,1,1/5/2017,電器用品,4471, ,貨到付款, ,1,0, , 
951,92,男,34,1,桃園縣,大溪鎮,大學,240000,0,1,3,1/5/2017,食品飲料,2344,簽帳金融卡,信用卡,0,4,0, , 
962,82,女,35,0,基隆市,安樂區,其他,560732,1,1, ,1/5/2017,美妝保健,2441,玉璽卡,信用卡,1,1,0, , 
359,44,女,37,1,台中市,豐原區,碩士以上,540000,1,1,1,1/5/2017,服飾用品,1275,簽帳金融卡,信用卡,0,1,1,1,9
654,77,男,42,1,高雄市,苓雅區,大學,460000,0,1,2,1/5/2017,服飾用品,3279, ,ATM轉帳, ,1,1,0, 
968,166,男,41,0,無資料,無資料,其他,521205,1,1, ,1/5/2017,電器用品,3378, ,貨到付款, ,1,1,0, 
329,81,女,38,1,新北市,板橋區,大學,370000,0,1,1,1/5/2017,美妝保健,1285,小資卡,信用卡,0,1,0, , 
419,26,女,48,0,無資料,無資料,大學,460000,1,1, ,1/5/2017,美妝保健,851,玉璽卡,信用卡,0,1,0, , 
946,115,男,43,1,南投縣,草屯鎮,其他,534348,1,1,0,1/5/2017,食品飲料,1008,簽帳金融卡,信用卡,0,3,0, , 
138,120,男,44,1,花蓮縣,吉安鄉,高中(職),554667,0,1,1,1/5/2017,電器用品,4946, ,ATM轉帳, ,2,1,0, 
432,59,女,46,1,台北市,大安區,其他,340000,0,1,0,1/5/2017,美妝保健,2462,小資卡,信用卡,0,1,0, , 
968,166,男,41,0,無資料,無資料,其他,521205,1,1, ,1/5/2017,食品飲料,990, ,貨到付款, ,2,1,0, 
729,183,女,36,1,新北市,新店區,其他,500000,0,1,3,1/5/2017,美妝保健,1344,小資卡,信用卡,1,1,1,1,24
347,71,女,41,1,台南市,永康區,大學,850000,1,1,1,1/5/2017,美妝保健,1138,玉璽卡,信用卡,0,1,1,0, 
347,71,女,41,1,台南市,永康區,大學,850000,1,1,1,1/5/2017,服飾用品,1183,玉璽卡,信用卡,1,2,1,1,13
728,59,男,34,1,無資料,無資料,大學,522542,1,1,0,1/5/2017,食品飲料,2457,小資卡,信用卡,1,1,1,0, 
458,40,女,40,0,台北市,中山區,其他,637500,0,0, ,1/6/2017,美妝保健,2743,簽帳金融卡,信用卡,0,2,1,0, 
653,45,女,33,1,台南市,麻豆區,其他,418889,1,0,2,1/6/2017,美妝保健,2975,簽帳金融卡,信用卡,0,3,0, , 
323,112,男,48,1,台中市,西屯區,高中(職),250000,1,0,1,1/6/2017,電器用品,3341,玉璽卡,信用卡,0,3,0, , 
793,24,女,28,0,新北市,三重區,大學,490000,0,1, ,1/6/2017,美妝保健,4104,小資卡,信用卡,1,3,0, , 
509,18,男,40,1,澎湖縣,西嶼鄉,其他,548889,1,1,2,1/6/2017,電器用品,4656, ,貨到付款, ,1,0, , 
946,115,男,43,1,南投縣,草屯鎮,其他,534348,1,1,0,1/6/2017,食品飲料,514, ,貨到付款, ,2,0, , 
276,68,男,34,1,雲林縣,斗南鎮,碩士以上,371765,1,1,2,1/6/2017,食品飲料,803,玉璽卡,信用卡,0,3,0, , 
509,18,男,40,1,澎湖縣,西嶼鄉,其他,548889,1,1,2,1/6/2017,美妝保健,2428,簽帳金融卡,信用卡,1,1,1,0, 
660,24,女,34,0,新北市,三重區,大學,638333,0,1, ,1/6/2017,服飾用品,1229,玉璽卡,信用卡,0,1,0, , 
276,68,男,34,1,雲林縣,斗南鎮,碩士以上,371765,1,1,2,1/6/2017,服飾用品,912, ,貨到付款, ,1,1,0, 
323,112,男,48,1,台中市,西屯區,高中(職),250000,1,0,1,1/6/2017,電器用品,4840, ,ATM轉帳, ,1,1,0, 
45,71,女,37,1,新北市,新莊區,大學,340000,1,1,3,1/6/2017,美妝保健,2128,玉璽卡,信用卡,0,2,1,0, 
700,18,女,32,0,桃園縣,中壢市,其他,628333,0,1, ,1/6/2017,美妝保健,1247,簽帳金融卡,信用卡,1,1,0, , 
586,4,女,50,1,彰化縣,員林鎮,其他,397500,1,1,1,1/6/2017,美妝保健,916,商務卡,信用卡,0,1,0, , 
401,216,男,37,1,新北市,林口區,大學,600000,0,1,1,1/6/2017,電器用品,7805, ,ATM轉帳, ,1,1,0, 
509,18,男,40,1,澎湖縣,西嶼鄉,其他,548889,1,1,2,1/6/2017,美妝保健,2345, ,ATM轉帳, ,1,0, , 
696,55,女,45,1,新北市,中和區,大學,340000,0,1,0,1/6/2017,服飾用品,3418,玉璽卡,信用卡,1,1,1,0, 
26,141,女,42,1,新北市,永和區,大學,500000,0,1,1,1/6/2017,電器用品,5560,小資卡,信用卡,0,1,0, , 
700,18,女,32,0,桃園縣,中壢市,其他,628333,0,1, ,1/6/2017,美妝保健,1040,簽帳金融卡,信用卡,1,1,0, , 
444,11,女,45,0,高雄市,小港區,其他,579091,0,0, ,1/6/2017,美妝保健,680,玉璽卡,信用卡,0,2,1,1,9
459,43,女,47,0,台中市,北區,其他,587907,0,1, ,1/6/2017,教育娛樂,608,簽帳金融卡,信用卡,1,2,1,0, 
660,24,女,34,0,新北市,三重區,大學,638333,0,1, ,1/6/2017,美妝保健,1662,簽帳金融卡,信用卡,1,1,0, , 
660,24,女,34,0,新北市,三重區,大學,638333,0,1, ,1/6/2017,美妝保健,1296, ,貨到付款, ,1,0, , 
401,216,男,37,1,新北市,林口區,大學,600000,0,1,1,1/6/2017,電器用品,4270, ,ATM轉帳, ,2,1,0, 
391,54,男,38,0,新北市,淡水區,碩士以上,720000,0,1, ,1/6/2017,服飾用品,1110,小資卡,信用卡,0,2,0, , 
26,141,女,42,1,新北市,永和區,大學,500000,0,1,1,1/6/2017,美妝保健,1154,小資卡,信用卡,0,5,0, , 
946,115,男,43,1,南投縣,草屯鎮,其他,534348,1,1,0,1/6/2017,電器用品,5847,簽帳金融卡,信用卡,0,1,0, , 
419,26,女,48,0,無資料,無資料,大學,460000,1,1, ,1/6/2017,美妝保健,975,玉璽卡,信用卡,0,2,1,0, 
459,43,女,47,0,台中市,北區,其他,587907,0,1, ,1/6/2017,美妝保健,1201, ,貨到付款, ,1,1,0, 
523,163,女,37,1,台南市,安南區,大學,330000,1,1,0,1/6/2017,教育娛樂,1481,玉璽卡,信用卡,0,1,0, , 
946,115,男,43,1,南投縣,草屯鎮,其他,534348,1,1,0,1/6/2017,食品飲料,1880, ,貨到付款, ,1,1,0, 
660,24,女,34,0,新北市,三重區,大學,638333,0,1, ,1/6/2017,美妝保健,1302,玉璽卡,信用卡,1,1,0, , 
391,54,男,38,0,新北市,淡水區,碩士以上,720000,0,1, ,1/6/2017,服飾用品,1948, ,ATM轉帳, ,1,1,0, 
26,141,女,42,1,新北市,永和區,大學,500000,0,1,1,1/6/2017,電器用品,4673,小資卡,信用卡,0,2,0, , 
586,4,女,50,1,彰化縣,員林鎮,其他,397500,1,1,1,1/6/2017,生活百貨,1352,商務卡,信用卡,0,2,1,0, 
26,141,女,42,1,新北市,永和區,大學,500000,0,1,1,1/6/2017,美妝保健,1043,小資卡,信用卡,0,2,0, , 
696,55,女,45,1,新北市,中和區,大學,340000,0,1,0,1/6/2017,美妝保健,1018,簽帳金融卡,信用卡,0,1,0, , 
793,24,女,28,0,新北市,三重區,大學,490000,0,1, ,1/6/2017,服飾用品,2777,簽帳金融卡,信用卡,1,5,0, , 
523,163,女,37,1,台南市,安南區,大學,330000,1,1,0,1/6/2017,生活百貨,1314, ,貨到付款, ,1,1,0, 
29,138,男,39,0,雲林縣,元長鄉,大學,404275,0,1, ,1/6/2017,電器用品,3813, ,ATM轉帳, ,2,0, , 
419,26,女,48,0,無資料,無資料,大學,460000,1,1, ,1/6/2017,美妝保健,3484, ,貨到付款, ,4,0, , 
444,11,女,45,0,高雄市,小港區,其他,579091,0,0, ,1/6/2017,美妝保健,717,玉璽卡,信用卡,0,4,1,0, 
700,18,女,32,0,桃園縣,中壢市,其他,628333,0,1, ,1/6/2017,服飾用品,792,簽帳金融卡,信用卡,0,1,1,0, 
45,71,女,37,1,新北市,新莊區,大學,340000,1,1,3,1/6/2017,教育娛樂,1484,玉璽卡,信用卡,0,1,0, , 
749,94,女,33,1,新北市,新店區,其他,683511,1,1,0,1/6/2017,教育娛樂,1001, ,貨到付款, ,4,0, , 
444,11,女,45,0,高雄市,小港區,其他,579091,0,0, ,1/6/2017,美妝保健,935,玉璽卡,信用卡,1,1,0, , 
880,98,女,41,1,新竹縣,竹北市,其他,558673,1,1,2,1/6/2017,服飾用品,1172,汽車卡,信用卡,0,3,1,1,9
391,54,男,38,0,新北市,淡水區,碩士以上,720000,0,1, ,1/6/2017,食品飲料,1576,簽帳金融卡,信用卡,1,2,1,0, 
679,22,女,40,1,新北市,新莊區,其他,550000,0,1,1,1/7/2017,美妝保健,1561,商務卡,信用卡,0,1,1,1,14
771,156,男,45,1,台北市,士林區,其他,635577,0,1,0,1/7/2017,生活百貨,1331,商務卡,信用卡,1,1,0, , 
382,54,男,38,1,雲林縣,崙背鄉,大學,376481,0,1,2,1/7/2017,食品飲料,3710, ,ATM轉帳, ,1,1,0, 
920,82,男,38,1,新北市,新莊區,大學,470000,0,1,1,1/7/2017,食品飲料,1618, ,ATM轉帳, ,2,0, , 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,1/7/2017,電器用品,3667,簽帳金融卡,信用卡,0,2,1,0, 
130,53,女,31,1,台中市,豐原區,大學,562830,0,1,1,1/7/2017,美妝保健,1568, ,貨到付款, ,1,0, , 
651,143,女,36,0,台北市,北投區,碩士以上,780000,0,1, ,1/7/2017,電器用品,4013, ,貨到付款, ,3,1,0, 
920,82,男,38,1,新北市,新莊區,大學,470000,0,1,1,1/7/2017,服飾用品,2237,玉璽卡,信用卡,0,1,0, , 
101,53,男,37,1,高雄市,三民區,其他,270000,0,1,1,1/7/2017,食品飲料,909,簽帳金融卡,信用卡,0,1,1,0, 
382,54,男,38,1,雲林縣,崙背鄉,大學,376481,0,1,2,1/7/2017,服飾用品,486, ,ATM轉帳, ,1,1,0, 
130,53,女,31,1,台中市,豐原區,大學,562830,0,1,1,1/7/2017,服飾用品,1651,小資卡,信用卡,1,2,0, , 
920,82,男,38,1,新北市,新莊區,大學,470000,0,1,1,1/7/2017,食品飲料,1505, ,ATM轉帳, ,2,1,0, 
784,34,男,42,1,新北市,永和區,大學,450000,0,0,1,1/7/2017,美妝保健,3052,商務卡,信用卡,0,1,0, , 
179,16,男,66,1,彰化縣,彰化市,大學,382500,0,1,0,1/7/2017,美妝保健,719, ,貨到付款, ,1,0, , 
128,20,男,42,1,台中市,沙鹿區,碩士以上,400000,1,1,1,1/7/2017,電器用品,3202, ,貨到付款, ,3,1,0, 
45,71,女,37,1,新北市,新莊區,大學,340000,1,1,3,1/7/2017,美妝保健,3643,簽帳金融卡,信用卡,1,1,0, , 
920,82,男,38,1,新北市,新莊區,大學,470000,0,1,1,1/7/2017,食品飲料,3529, ,貨到付款, ,1,1,0, 
222,56,女,35,1,新北市,永和區,大學,500000,0,1,3,1/7/2017,服飾用品,1831,玉璽卡,信用卡,1,1,0, , 
651,143,女,36,0,台北市,北投區,碩士以上,780000,0,1, ,1/7/2017,電器用品,5165,簽帳金融卡,信用卡,0,2,0, , 
920,82,男,38,1,新北市,新莊區,大學,470000,0,1,1,1/7/2017,服飾用品,4528, ,貨到付款, ,3,1,0, 
130,53,女,31,1,台中市,豐原區,大學,562830,0,1,1,1/7/2017,美妝保健,1152,小資卡,信用卡,0,3,1,1,15
130,53,女,31,1,台中市,豐原區,大學,562830,0,1,1,1/7/2017,服飾用品,1353,小資卡,信用卡,0,1,0, , 
626,143,男,41,1,新北市,蘆洲區,大學,730000,0,0,0,1/7/2017,電器用品,5018,小資卡,信用卡,0,4,0, , 
401,216,男,37,1,新北市,林口區,大學,600000,0,1,1,1/7/2017,食品飲料,1969,簽帳金融卡,信用卡,0,4,0, , 
382,54,男,38,1,雲林縣,崙背鄉,大學,376481,0,1,2,1/7/2017,服飾用品,1718,玉璽卡,信用卡,1,1,0, , 
913,29,女,31,0,台中市,大里區,其他,530690,1,1, ,1/7/2017,服飾用品,952,簽帳金融卡,信用卡,0,3,0, , 
814,106,女,39,1,基隆市,七堵區,大學,250000,1,1,2,1/7/2017,教育娛樂,1087,簽帳金融卡,信用卡,0,2,0, , 
920,82,男,38,1,新北市,新莊區,大學,470000,0,1,1,1/7/2017,食品飲料,2555,玉璽卡,信用卡,1,3,1,0, 
345,45,女,41,1,新北市,三重區,高中(職),700000,1,1,1,1/7/2017,美妝保健,2250,簽帳金融卡,信用卡,0,1,1,1,14
347,71,女,41,1,台南市,永康區,大學,850000,1,1,1,1/7/2017,服飾用品,1019,玉璽卡,信用卡,0,1,1,1,8
222,56,女,35,1,新北市,永和區,大學,500000,0,1,3,1/7/2017,服飾用品,2630,玉璽卡,信用卡,0,3,1,1,8
347,71,女,41,1,台南市,永康區,大學,850000,1,1,1,1/7/2017,服飾用品,1588,簽帳金融卡,信用卡,0,2,0, , 
13,129,女,31,0,新北市,蘆洲區,大學,520000,0,1, ,1/7/2017,電器用品,7717,簽帳金融卡,信用卡,0,4,0, , 
130,53,女,31,1,台中市,豐原區,大學,562830,0,1,1,1/7/2017,美妝保健,1088,小資卡,信用卡,0,1,0, , 
128,20,男,42,1,台中市,沙鹿區,碩士以上,400000,1,1,1,1/7/2017,美妝保健,1365, ,貨到付款, ,2,0, , 
920,82,男,38,1,新北市,新莊區,大學,470000,0,1,1,1/7/2017,服飾用品,1879,玉璽卡,信用卡,0,2,0, , 
128,20,男,42,1,台中市,沙鹿區,碩士以上,400000,1,1,1,1/7/2017,美妝保健,689, ,ATM轉帳, ,1,1,0, 
814,106,女,39,1,基隆市,七堵區,大學,250000,1,1,2,1/7/2017,電器用品,4084,簽帳金融卡,信用卡,0,1,0, , 
913,29,女,31,0,台中市,大里區,其他,530690,1,1, ,1/7/2017,美妝保健,3317,簽帳金融卡,信用卡,0,2,0, , 
401,216,男,37,1,新北市,林口區,大學,600000,0,1,1,1/7/2017,生活百貨,3461, ,ATM轉帳, ,1,1,0, 
920,82,男,38,1,新北市,新莊區,大學,470000,0,1,1,1/7/2017,食品飲料,1618,玉璽卡,信用卡,0,1,0, , 
47,35,男,40,1,台中市,中區,其他,460000,1,0,1,1/7/2017,美妝保健,429, ,ATM轉帳, ,1,1,1,7
594,35,女,48,1,台北市,松山區,其他,644857,0,1,0,1/7/2017,美妝保健,2189, ,貨到付款, ,2,0, , 
222,56,女,35,1,新北市,永和區,大學,500000,0,1,3,1/7/2017,美妝保健,1198,玉璽卡,信用卡,0,1,0, , 
130,53,女,31,1,台中市,豐原區,大學,562830,0,1,1,1/7/2017,美妝保健,898,小資卡,信用卡,0,1,1,0, 
784,34,男,42,1,新北市,永和區,大學,450000,0,0,1,1/7/2017,電器用品,12030, ,貨到付款, ,1,1,0, 
626,143,男,41,1,新北市,蘆洲區,大學,730000,0,0,0,1/7/2017,食品飲料,1728, ,ATM轉帳, ,1,1,0, 
347,71,女,41,1,台南市,永康區,大學,850000,1,1,1,1/7/2017,服飾用品,1410,簽帳金融卡,信用卡,0,1,1,1,6
45,71,女,37,1,新北市,新莊區,大學,340000,1,1,3,1/7/2017,美妝保健,1784,簽帳金融卡,信用卡,0,2,1,0, 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,1/7/2017,食品飲料,2034,簽帳金融卡,信用卡,0,1,0, , 
760,43,女,32,1,基隆市,暖暖區,高中(職),320000,0,0,0,1/8/2017,美妝保健,2222,玉璽卡,信用卡,1,1,0, , 
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,1/8/2017,電器用品,2861, ,ATM轉帳, ,1,0, , 
476,18,男,40,1,台北市,內湖區,大學,450000,1,0,3,1/8/2017,電器用品,4028, ,ATM轉帳, ,2,1,0, 
165,46,男,38,1,桃園縣,中壢市,其他,511087,1,1,0,1/8/2017,服飾用品,816, ,ATM轉帳, ,6,0, , 
436,168,女,53,0,新北市,五股區,高中(職),600000,0,1, ,1/8/2017,生活百貨,446, ,貨到付款, ,1,1,0, 
895,2,男,50,1,台中市,東區,其他,660000,0,1,1,1/8/2017,食品飲料,842, ,貨到付款, ,2,1,0, 
65,47,女,32,1,台南市,永康區,大學,260000,0,1,0,1/8/2017,服飾用品,1634,玉璽卡,信用卡,0,1,0, , 
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,1/8/2017,食品飲料,723,簽帳金融卡,信用卡,0,5,1,0, 
762,37,女,44,1,桃園縣,平鎮市,其他,589459,0,1,3,1/8/2017,美妝保健,967,玉璽卡,信用卡,0,1,0, , 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,1/8/2017,電器用品,3900, ,ATM轉帳, ,1,0, , 
504,110,女,26,0,新北市,三重區,其他,420000,1,1, ,1/8/2017,美妝保健,1981,簽帳金融卡,信用卡,0,4,0, , 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,1/8/2017,電器用品,3357, ,貨到付款, ,1,0, , 
318,22,女,32,1,桃園縣,平鎮市,其他,461818,0,1,0,1/8/2017,美妝保健,2553, ,貨到付款, ,4,1,1,7
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,1/8/2017,食品飲料,1247, ,ATM轉帳, ,2,1,1,10
760,43,女,32,1,基隆市,暖暖區,高中(職),320000,0,0,0,1/8/2017,服飾用品,1226,玉璽卡,信用卡,0,2,1,1,9
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,1/8/2017,電器用品,3608,簽帳金融卡,信用卡,1,1,0, , 
436,168,女,53,0,新北市,五股區,高中(職),600000,0,1, ,1/8/2017,美妝保健,3673,玉璽卡,信用卡,0,3,1,1,7
165,46,男,38,1,桃園縣,中壢市,其他,511087,1,1,0,1/8/2017,食品飲料,905, ,貨到付款, ,1,0, , 
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,1/8/2017,生活百貨,1595, ,貨到付款, ,5,0, , 
65,47,女,32,1,台南市,永康區,大學,260000,0,1,0,1/8/2017,服飾用品,770, ,貨到付款, ,1,1,0, 
436,168,女,53,0,新北市,五股區,高中(職),600000,0,1, ,1/8/2017,電器用品,4664,尊榮卡,信用卡,0,1,0, , 
419,26,女,48,0,無資料,無資料,大學,460000,1,1, ,1/8/2017,美妝保健,2025, ,貨到付款, ,1,0, , 
968,166,男,41,0,無資料,無資料,其他,521205,1,1, ,1/8/2017,電器用品,4269, ,貨到付款, ,3,0, , 
337,103,女,42,0,台北市,中山區,大學,440000,0,0, ,1/8/2017,電器用品,3756,簽帳金融卡,信用卡,0,1,1,0, 
795,140,女,36,1,台中市,龍井區,專科,400000,1,1,0,1/8/2017,美妝保健,884, ,貨到付款, ,2,0, , 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,1/8/2017,食品飲料,1359,玉璽卡,信用卡,1,3,0, , 
995,256,男,40,0,台北市,大安區,其他,645469,1,1, ,1/8/2017,電器用品,4976,簽帳金融卡,信用卡,0,1,0, , 
968,166,男,41,0,無資料,無資料,其他,521205,1,1, ,1/8/2017,生活百貨,800,商務卡,信用卡,0,1,1,1,7
34,76,男,29,1,台北市,大同區,大學,420000,1,1,2,1/8/2017,教育娛樂,2351, ,貨到付款, ,1,1,1,11
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,1/8/2017,食品飲料,1093, ,ATM轉帳, ,1,0, , 
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,1/8/2017,食品飲料,1966,簽帳金融卡,信用卡,1,1,0, , 
165,46,男,38,1,桃園縣,中壢市,其他,511087,1,1,0,1/8/2017,食品飲料,927,玉璽卡,信用卡,0,1,1,0, 
968,166,男,41,0,無資料,無資料,其他,521205,1,1, ,1/8/2017,食品飲料,3079, ,ATM轉帳, ,4,0, , 
354,63,女,25,0,台南市,仁德區,大學,300000,1,1, ,1/8/2017,服飾用品,1527,簽帳金融卡,信用卡,1,2,1,1,6
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,1/8/2017,電器用品,3524, ,貨到付款, ,1,0, , 
504,110,女,26,0,新北市,三重區,其他,420000,1,1, ,1/8/2017,教育娛樂,2875,簽帳金融卡,信用卡,0,2,1,1,12
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,1/8/2017,電器用品,3659, ,ATM轉帳, ,1,0, , 
476,18,男,40,1,台北市,內湖區,大學,450000,1,0,3,1/8/2017,美妝保健,930, ,貨到付款, ,1,1,1,8
504,110,女,26,0,新北市,三重區,其他,420000,1,1, ,1/8/2017,電器用品,5635,簽帳金融卡,信用卡,1,1,0, , 
795,140,女,36,1,台中市,龍井區,專科,400000,1,1,0,1/8/2017,電器用品,3210, ,貨到付款, ,2,0, , 
363,24,女,38,0,新北市,板橋區,其他,614583,0,0, ,1/8/2017,美妝保健,1658,玉璽卡,信用卡,1,1,1,1,5
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,1/8/2017,食品飲料,1870,簽帳金融卡,信用卡,0,1,1,1,12
968,166,男,41,0,無資料,無資料,其他,521205,1,1, ,1/8/2017,食品飲料,3084,商務卡,信用卡,0,1,0, , 
968,166,男,41,0,無資料,無資料,其他,521205,1,1, ,1/8/2017,生活百貨,967, ,ATM轉帳, ,2,0, , 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,1/8/2017,食品飲料,1206, ,貨到付款, ,2,0, , 
165,46,男,38,1,桃園縣,中壢市,其他,511087,1,1,0,1/8/2017,食品飲料,718,玉璽卡,信用卡,0,3,1,0, 
359,44,女,37,1,台中市,豐原區,碩士以上,540000,1,1,1,1/8/2017,服飾用品,778,簽帳金融卡,信用卡,0,1,1,0, 
302,41,女,37,1,苗栗縣,苗栗市,其他,514878,0,1,0,1/8/2017,美妝保健,2239,簽帳金融卡,信用卡,0,1,1,0, 
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,1/8/2017,電器用品,2912,簽帳金融卡,信用卡,0,1,1,0, 
895,2,男,50,1,台中市,東區,其他,660000,0,1,1,1/8/2017,生活百貨,3117,簽帳金融卡,信用卡,0,2,0, , 
165,46,男,38,1,桃園縣,中壢市,其他,511087,1,1,0,1/8/2017,服飾用品,1842,玉璽卡,信用卡,0,2,1,0, 
187,82,女,26,0,台中市,北屯區,大學,535488,0,1, ,1/8/2017,服飾用品,817, ,貨到付款, ,1,0, , 
968,166,男,41,0,無資料,無資料,其他,521205,1,1, ,1/8/2017,電器用品,6136, ,ATM轉帳, ,1,1,0, 
693,107,女,37,1,花蓮縣,花蓮市,其他,300000,0,1,2,1/8/2017,美妝保健,1264, ,貨到付款, ,2,1,0, 
455,42,女,40,1,新北市,新店區,其他,635238,0,1,1,1/9/2017,服飾用品,988,簽帳金融卡,信用卡,0,3,1,1,7
946,115,男,43,1,南投縣,草屯鎮,其他,534348,1,1,0,1/9/2017,食品飲料,1313, ,貨到付款, ,1,0, , 
457,59,男,27,0,屏東縣,內埔鄉,高中(職),450000,1,1, ,1/9/2017,教育娛樂,1203, ,貨到付款, ,5,1,0, 
749,94,女,33,1,新北市,新店區,其他,683511,1,1,0,1/9/2017,服飾用品,2052,簽帳金融卡,信用卡,0,1,0, , 
667,33,男,44,0,新北市,新店區,其他,597273,1,1, ,1/9/2017,美妝保健,833, ,ATM轉帳, ,2,0, , 
588,149,男,44,1,台南市,安平區,碩士以上,700000,1,1,0,1/9/2017,電器用品,2941,商務卡,信用卡,1,2,1,0, 
442,99,男,36,1,台北市,大安區,碩士以上,540000,1,1,1,1/9/2017,服飾用品,2003,玉璽卡,信用卡,0,2,0, , 
455,42,女,40,1,新北市,新店區,其他,635238,0,1,1,1/9/2017,食品飲料,3119,玉璽卡,信用卡,0,2,1,0, 
946,115,男,43,1,南投縣,草屯鎮,其他,534348,1,1,0,1/9/2017,食品飲料,2690,玉璽卡,信用卡,0,1,0, , 
968,166,男,41,0,無資料,無資料,其他,521205,1,1, ,1/9/2017,食品飲料,1663, ,貨到付款, ,1,1,0, 
567,6,女,50,1,屏東縣,屏東市,其他,520000,1,1,1,1/9/2017,服飾用品,761,商務卡,信用卡,0,1,0, , 
920,82,男,38,1,新北市,新莊區,大學,470000,0,1,1,1/9/2017,服飾用品,1196,玉璽卡,信用卡,0,1,1,0, 
946,115,男,43,1,南投縣,草屯鎮,其他,534348,1,1,0,1/9/2017,食品飲料,1625, ,ATM轉帳, ,1,1,0, 
61,45,女,34,1,台北市,松山區,大學,340000,0,0,3,1/9/2017,美妝保健,4531,汽車卡,信用卡,0,1,0, , 
173,29,男,44,0,新北市,淡水區,其他,642759,0,1, ,1/9/2017,美妝保健,2987, ,ATM轉帳, ,5,0, , 
946,115,男,43,1,南投縣,草屯鎮,其他,534348,1,1,0,1/9/2017,食品飲料,1832,簽帳金融卡,信用卡,0,4,0, , 
487,54,女,35,0,新北市,三重區,大學,430000,0,1, ,1/9/2017,服飾用品,1517,玉璽卡,信用卡,0,2,0, , 
297,42,男,39,1,台北市,北投區,碩士以上,600000,1,1,3,1/9/2017,服飾用品,1549, ,ATM轉帳, ,3,1,0, 
294,61,女,44,1,台中市,北屯區,其他,552459,0,1,3,1/9/2017,美妝保健,1613, ,貨到付款, ,1,1,0, 
61,45,女,34,1,台北市,松山區,大學,340000,0,0,3,1/9/2017,服飾用品,1764,玉璽卡,信用卡,1,3,0, , 
946,115,男,43,1,南投縣,草屯鎮,其他,534348,1,1,0,1/9/2017,食品飲料,756,玉璽卡,信用卡,0,1,1,0, 
294,61,女,44,1,台中市,北屯區,其他,552459,0,1,3,1/9/2017,服飾用品,2354, ,貨到付款, ,1,0, , 
749,94,女,33,1,新北市,新店區,其他,683511,1,1,0,1/9/2017,服飾用品,2384,玉璽卡,信用卡,1,2,0, , 
588,149,男,44,1,台南市,安平區,碩士以上,700000,1,1,0,1/9/2017,電器用品,3791,商務卡,信用卡,0,1,1,0, 
347,71,女,41,1,台南市,永康區,大學,850000,1,1,1,1/9/2017,服飾用品,677, ,貨到付款, ,1,0, , 
946,115,男,43,1,南投縣,草屯鎮,其他,534348,1,1,0,1/9/2017,電器用品,4068, ,貨到付款, ,1,1,0, 
749,94,女,33,1,新北市,新店區,其他,683511,1,1,0,1/10/2017,服飾用品,1378,玉璽卡,信用卡,1,2,1,1,20
